"source"	"volunteerId"	"activityName"	"feature"	"averageMeasure"
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMagnitudeMean"	-0.372890348979592
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMagnitudeMeanFrequency"	-0.00195427494897959
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMagnitudeStandardDeviation"	-0.509929461428571
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMeanFrequencyX"	-0.341219678720408
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMeanFrequencyY"	-0.247086151469388
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMeanFrequencyZ"	-0.215203992816327
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMeanX"	-0.342735952653061
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMeanY"	-0.405022798163265
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationMeanZ"	-0.384710423408163
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationStandardDeviationX"	-0.369815777346939
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationStandardDeviationY"	-0.297641062755102
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyAccelerationStandardDeviationZ"	-0.244081808302041
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeJerkMagnitudeMean"	-0.734159449387755
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeJerkMagnitudeMeanFrequency"	0.136001150144898
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.787781590816326
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMagnitudeMean"	-0.531482693877551
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMagnitudeMeanFrequency"	-0.259962957795918
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMagnitudeStandardDeviation"	-0.456841325204082
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMeanFrequencyX"	-0.284881768510204
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMeanFrequencyY"	-0.414946340204082
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMeanFrequencyZ"	-0.507490866734694
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMeanX"	-0.313941631326531
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMeanY"	-0.499159202857143
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeMeanZ"	-0.327698671183673
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeStandardDeviationX"	-0.361626377102041
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeStandardDeviationY"	-0.352033091612245
"test"	"9"	"WALKING_UPSTAIRS"	"frequencyBodyGyroscopeStandardDeviationZ"	-0.165554554220408
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyAccelerationJerkMagnitudeMean"	-0.440667540204082
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyAccelerationJerkMagnitudeStandardDeviation"	-0.445485397959184
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyAccelerationJerkMeanX"	0.0692266245755102
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyAccelerationJerkMeanY"	0.00126612218367347
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyAccelerationJerkMeanZ"	0.00766046602367347
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyAccelerationJerkStandardDeviationX"	-0.335291644693878
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyAccelerationJerkStandardDeviationY"	-0.586147012244898
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyAccelerationJerkStandardDeviationZ"	-0.647296002040816
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyAccelerationMagnitudeMean"	-0.260727581428571
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyAccelerationMagnitudeStandardDeviation"	-0.400222037142857
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyAccelerationMeanX"	0.262436475714286
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyAccelerationMeanY"	-0.0195101099975714
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyAccelerationMeanZ"	-0.125219003959184
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyAccelerationStandardDeviationX"	-0.36144437755102
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyAccelerationStandardDeviationY"	-0.302206203816327
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyAccelerationStandardDeviationZ"	-0.253434083542857
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeJerkMagnitudeMean"	-0.672840561836735
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.748651255510204
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeJerkMeanX"	-0.0684689593355102
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeJerkMeanY"	-0.0302797452408163
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeJerkMeanZ"	-0.0236327911183673
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeJerkStandardDeviationX"	-0.660419534285714
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeJerkStandardDeviationY"	-0.708604774693878
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeJerkStandardDeviationZ"	-0.65711420122449
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeMagnitudeMean"	-0.0833234490061224
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeMagnitudeStandardDeviation"	-0.425839761428571
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeMeanX"	-0.16396719
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeMeanY"	-0.0412587909579592
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeMeanZ"	0.14569462592449
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeStandardDeviationX"	-0.343976630734694
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeStandardDeviationY"	-0.400859067959184
"test"	"9"	"WALKING_UPSTAIRS"	"timeBodyGyroscopeStandardDeviationZ"	-0.138176481058776
"test"	"9"	"WALKING_UPSTAIRS"	"timeGravityAccelerationMagnitudeMean"	-0.260727581428571
"test"	"9"	"WALKING_UPSTAIRS"	"timeGravityAccelerationMagnitudeStandardDeviation"	-0.400222037142857
"test"	"9"	"WALKING_UPSTAIRS"	"timeGravityAccelerationMeanX"	0.902647777755102
"test"	"9"	"WALKING_UPSTAIRS"	"timeGravityAccelerationMeanY"	-0.0377947824285714
"test"	"9"	"WALKING_UPSTAIRS"	"timeGravityAccelerationMeanZ"	-0.266009866857143
"test"	"9"	"WALKING_UPSTAIRS"	"timeGravityAccelerationStandardDeviationX"	-0.954383557142857
"test"	"9"	"WALKING_UPSTAIRS"	"timeGravityAccelerationStandardDeviationY"	-0.901317321632653
"test"	"9"	"WALKING_UPSTAIRS"	"timeGravityAccelerationStandardDeviationZ"	-0.89407107877551
"test"	"10"	"LAYING"	"frequencyBodyAccelerationJerkMagnitudeMean"	-0.968561121551724
"test"	"10"	"LAYING"	"frequencyBodyAccelerationJerkMagnitudeMeanFrequency"	0.212826187810345
"test"	"10"	"LAYING"	"frequencyBodyAccelerationJerkMagnitudeStandardDeviation"	-0.965377553448276
"test"	"10"	"LAYING"	"frequencyBodyAccelerationJerkMeanFrequencyX"	0.0485572099491379
"test"	"10"	"LAYING"	"frequencyBodyAccelerationJerkMeanFrequencyY"	0.0425942300482759
"test"	"10"	"LAYING"	"frequencyBodyAccelerationJerkMeanFrequencyZ"	0.146112721943103
"test"	"10"	"LAYING"	"frequencyBodyAccelerationJerkMeanX"	-0.979014668793104
"test"	"10"	"LAYING"	"frequencyBodyAccelerationJerkMeanY"	-0.968039173793103
"test"	"10"	"LAYING"	"frequencyBodyAccelerationJerkMeanZ"	-0.972592212931034
"test"	"10"	"LAYING"	"frequencyBodyAccelerationJerkStandardDeviationX"	-0.978904364137931
"test"	"10"	"LAYING"	"frequencyBodyAccelerationJerkStandardDeviationY"	-0.968120692241379
"test"	"10"	"LAYING"	"frequencyBodyAccelerationJerkStandardDeviationZ"	-0.978582339137931
"test"	"10"	"LAYING"	"frequencyBodyAccelerationMagnitudeMean"	-0.950848109137931
"test"	"10"	"LAYING"	"frequencyBodyAccelerationMagnitudeMeanFrequency"	0.260388946262069
"test"	"10"	"LAYING"	"frequencyBodyAccelerationMagnitudeStandardDeviation"	-0.944304974655172
"test"	"10"	"LAYING"	"frequencyBodyAccelerationMeanFrequencyX"	-0.14052022862069
"test"	"10"	"LAYING"	"frequencyBodyAccelerationMeanFrequencyY"	0.200554088396552
"test"	"10"	"LAYING"	"frequencyBodyAccelerationMeanFrequencyZ"	0.317328874567241
"test"	"10"	"LAYING"	"frequencyBodyAccelerationMeanX"	-0.96918420862069
"test"	"10"	"LAYING"	"frequencyBodyAccelerationMeanY"	-0.954341849137931
"test"	"10"	"LAYING"	"frequencyBodyAccelerationMeanZ"	-0.964300845172414
"test"	"10"	"LAYING"	"frequencyBodyAccelerationStandardDeviationX"	-0.96796803862069
"test"	"10"	"LAYING"	"frequencyBodyAccelerationStandardDeviationY"	-0.946229148258621
"test"	"10"	"LAYING"	"frequencyBodyAccelerationStandardDeviationZ"	-0.959813667810345
"test"	"10"	"LAYING"	"frequencyBodyGyroscopeJerkMagnitudeMean"	-0.960976821551724
"test"	"10"	"LAYING"	"frequencyBodyGyroscopeJerkMagnitudeMeanFrequency"	0.202624700274138
"test"	"10"	"LAYING"	"frequencyBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.960772875517241
"test"	"10"	"LAYING"	"frequencyBodyGyroscopeMagnitudeMean"	-0.937692642586207
"test"	"10"	"LAYING"	"frequencyBodyGyroscopeMagnitudeMeanFrequency"	0.216535434472414
"test"	"10"	"LAYING"	"frequencyBodyGyroscopeMagnitudeStandardDeviation"	-0.933701315344828
"test"	"10"	"LAYING"	"frequencyBodyGyroscopeMeanFrequencyX"	0.0707575751344828
"test"	"10"	"LAYING"	"frequencyBodyGyroscopeMeanFrequencyY"	0.0713125646482759
"test"	"10"	"LAYING"	"frequencyBodyGyroscopeMeanFrequencyZ"	0.157620505460345
"test"	"10"	"LAYING"	"frequencyBodyGyroscopeMeanX"	-0.953793912068965
"test"	"10"	"LAYING"	"frequencyBodyGyroscopeMeanY"	-0.954670034482759
"test"	"10"	"LAYING"	"frequencyBodyGyroscopeMeanZ"	-0.969755777241379
"test"	"10"	"LAYING"	"frequencyBodyGyroscopeStandardDeviationX"	-0.96454456637931
"test"	"10"	"LAYING"	"frequencyBodyGyroscopeStandardDeviationY"	-0.953453496551724
"test"	"10"	"LAYING"	"frequencyBodyGyroscopeStandardDeviationZ"	-0.975298797068965
"test"	"10"	"LAYING"	"timeBodyAccelerationJerkMagnitudeMean"	-0.976234435172414
"test"	"10"	"LAYING"	"timeBodyAccelerationJerkMagnitudeStandardDeviation"	-0.967556980689655
"test"	"10"	"LAYING"	"timeBodyAccelerationJerkMeanX"	0.073815064487931
"test"	"10"	"LAYING"	"timeBodyAccelerationJerkMeanY"	0.015698997097069
"test"	"10"	"LAYING"	"timeBodyAccelerationJerkMeanZ"	0.00716689586275862
"test"	"10"	"LAYING"	"timeBodyAccelerationJerkStandardDeviationX"	-0.978007466724138
"test"	"10"	"LAYING"	"timeBodyAccelerationJerkStandardDeviationY"	-0.966930793448276
"test"	"10"	"LAYING"	"timeBodyAccelerationJerkStandardDeviationZ"	-0.976256662586207
"test"	"10"	"LAYING"	"timeBodyAccelerationMagnitudeMean"	-0.956781819655172
"test"	"10"	"LAYING"	"timeBodyAccelerationMagnitudeStandardDeviation"	-0.940301654482759
"test"	"10"	"LAYING"	"timeBodyAccelerationMeanX"	0.280230574137931
"test"	"10"	"LAYING"	"timeBodyAccelerationMeanY"	-0.024294484137931
"test"	"10"	"LAYING"	"timeBodyAccelerationMeanZ"	-0.117168642362069
"test"	"10"	"LAYING"	"timeBodyAccelerationStandardDeviationX"	-0.968283685
"test"	"10"	"LAYING"	"timeBodyAccelerationStandardDeviationY"	-0.946454302068966
"test"	"10"	"LAYING"	"timeBodyAccelerationStandardDeviationZ"	-0.95947148637931
"test"	"10"	"LAYING"	"timeBodyGyroscopeJerkMagnitudeMean"	-0.970830848965517
"test"	"10"	"LAYING"	"timeBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.959632931551724
"test"	"10"	"LAYING"	"timeBodyGyroscopeJerkMeanX"	-0.100308254413793
"test"	"10"	"LAYING"	"timeBodyGyroscopeJerkMeanY"	-0.0388797920413793
"test"	"10"	"LAYING"	"timeBodyGyroscopeJerkMeanZ"	-0.0590744912758621
"test"	"10"	"LAYING"	"timeBodyGyroscopeJerkStandardDeviationX"	-0.965900578103448
"test"	"10"	"LAYING"	"timeBodyGyroscopeJerkStandardDeviationY"	-0.966621040344828
"test"	"10"	"LAYING"	"timeBodyGyroscopeJerkStandardDeviationZ"	-0.983949302758621
"test"	"10"	"LAYING"	"timeBodyGyroscopeMagnitudeMean"	-0.937590998793103
"test"	"10"	"LAYING"	"timeBodyGyroscopeMagnitudeStandardDeviation"	-0.927471165517241
"test"	"10"	"LAYING"	"timeBodyGyroscopeMeanX"	-0.019555937162069
"test"	"10"	"LAYING"	"timeBodyGyroscopeMeanY"	-0.0770325657265517
"test"	"10"	"LAYING"	"timeBodyGyroscopeMeanZ"	0.104720478344828
"test"	"10"	"LAYING"	"timeBodyGyroscopeStandardDeviationX"	-0.961713199827586
"test"	"10"	"LAYING"	"timeBodyGyroscopeStandardDeviationY"	-0.953660207586207
"test"	"10"	"LAYING"	"timeBodyGyroscopeStandardDeviationZ"	-0.971940597413793
"test"	"10"	"LAYING"	"timeGravityAccelerationMagnitudeMean"	-0.956781819655172
"test"	"10"	"LAYING"	"timeGravityAccelerationMagnitudeStandardDeviation"	-0.940301654482759
"test"	"10"	"LAYING"	"timeGravityAccelerationMeanX"	-0.453069737586207
"test"	"10"	"LAYING"	"timeGravityAccelerationMeanY"	-0.139297681034483
"test"	"10"	"LAYING"	"timeGravityAccelerationMeanZ"	-0.031121624137931
"test"	"10"	"LAYING"	"timeGravityAccelerationStandardDeviationX"	-0.954531941896552
"test"	"10"	"LAYING"	"timeGravityAccelerationStandardDeviationY"	-0.966701156034483
"test"	"10"	"LAYING"	"timeGravityAccelerationStandardDeviationZ"	-0.963045642431035
"test"	"10"	"SITTING"	"frequencyBodyAccelerationJerkMagnitudeMean"	-0.985900801111111
"test"	"10"	"SITTING"	"frequencyBodyAccelerationJerkMagnitudeMeanFrequency"	0.324762092796296
"test"	"10"	"SITTING"	"frequencyBodyAccelerationJerkMagnitudeStandardDeviation"	-0.983266741481482
"test"	"10"	"SITTING"	"frequencyBodyAccelerationJerkMeanFrequencyX"	0.193449216333333
"test"	"10"	"SITTING"	"frequencyBodyAccelerationJerkMeanFrequencyY"	-0.0261859265331481
"test"	"10"	"SITTING"	"frequencyBodyAccelerationJerkMeanFrequencyZ"	0.117530736503704
"test"	"10"	"SITTING"	"frequencyBodyAccelerationJerkMeanX"	-0.989365013888889
"test"	"10"	"SITTING"	"frequencyBodyAccelerationJerkMeanY"	-0.980962856111111
"test"	"10"	"SITTING"	"frequencyBodyAccelerationJerkMeanZ"	-0.986056767777778
"test"	"10"	"SITTING"	"frequencyBodyAccelerationJerkStandardDeviationX"	-0.989550917407407
"test"	"10"	"SITTING"	"frequencyBodyAccelerationJerkStandardDeviationY"	-0.982045591111111
"test"	"10"	"SITTING"	"frequencyBodyAccelerationJerkStandardDeviationZ"	-0.98911086
"test"	"10"	"SITTING"	"frequencyBodyAccelerationMagnitudeMean"	-0.955281010740741
"test"	"10"	"SITTING"	"frequencyBodyAccelerationMagnitudeMeanFrequency"	0.221566081296296
"test"	"10"	"SITTING"	"frequencyBodyAccelerationMagnitudeStandardDeviation"	-0.941511952777778
"test"	"10"	"SITTING"	"frequencyBodyAccelerationMeanFrequencyX"	-0.0826140728898148
"test"	"10"	"SITTING"	"frequencyBodyAccelerationMeanFrequencyY"	0.0279319737981482
"test"	"10"	"SITTING"	"frequencyBodyAccelerationMeanFrequencyZ"	0.23364402002912
"test"	"10"	"SITTING"	"frequencyBodyAccelerationMeanX"	-0.984943144259259
"test"	"10"	"SITTING"	"frequencyBodyAccelerationMeanY"	-0.9404502
"test"	"10"	"SITTING"	"frequencyBodyAccelerationMeanZ"	-0.97464465462963
"test"	"10"	"SITTING"	"frequencyBodyAccelerationStandardDeviationX"	-0.982242427777778
"test"	"10"	"SITTING"	"frequencyBodyAccelerationStandardDeviationY"	-0.912838063018519
"test"	"10"	"SITTING"	"frequencyBodyAccelerationStandardDeviationZ"	-0.966121042592593
"test"	"10"	"SITTING"	"frequencyBodyGyroscopeJerkMagnitudeMean"	-0.992191529259259
"test"	"10"	"SITTING"	"frequencyBodyGyroscopeJerkMagnitudeMeanFrequency"	0.344008502777778
"test"	"10"	"SITTING"	"frequencyBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.991409100925926
"test"	"10"	"SITTING"	"frequencyBodyGyroscopeMagnitudeMean"	-0.974459732592593
"test"	"10"	"SITTING"	"frequencyBodyGyroscopeMagnitudeMeanFrequency"	0.00581337385185185
"test"	"10"	"SITTING"	"frequencyBodyGyroscopeMagnitudeStandardDeviation"	-0.962459956111111
"test"	"10"	"SITTING"	"frequencyBodyGyroscopeMeanFrequencyX"	0.214105020574074
"test"	"10"	"SITTING"	"frequencyBodyGyroscopeMeanFrequencyY"	0.0677252285555556
"test"	"10"	"SITTING"	"frequencyBodyGyroscopeMeanFrequencyZ"	-0.084443595962963
"test"	"10"	"SITTING"	"frequencyBodyGyroscopeMeanX"	-0.986477363333333
"test"	"10"	"SITTING"	"frequencyBodyGyroscopeMeanY"	-0.986179215555556
"test"	"10"	"SITTING"	"frequencyBodyGyroscopeMeanZ"	-0.96539546962963
"test"	"10"	"SITTING"	"frequencyBodyGyroscopeStandardDeviationX"	-0.989712360740741
"test"	"10"	"SITTING"	"frequencyBodyGyroscopeStandardDeviationY"	-0.983579646666667
"test"	"10"	"SITTING"	"frequencyBodyGyroscopeStandardDeviationZ"	-0.962418559814815
"test"	"10"	"SITTING"	"timeBodyAccelerationJerkMagnitudeMean"	-0.988054237592593
"test"	"10"	"SITTING"	"timeBodyAccelerationJerkMagnitudeStandardDeviation"	-0.985209856296296
"test"	"10"	"SITTING"	"timeBodyAccelerationJerkMeanX"	0.0775372505185185
"test"	"10"	"SITTING"	"timeBodyAccelerationJerkMeanY"	0.00897875458703704
"test"	"10"	"SITTING"	"timeBodyAccelerationJerkMeanZ"	-0.00499566427666667
"test"	"10"	"SITTING"	"timeBodyAccelerationJerkStandardDeviationX"	-0.988946414074074
"test"	"10"	"SITTING"	"timeBodyAccelerationJerkStandardDeviationY"	-0.980756789814815
"test"	"10"	"SITTING"	"timeBodyAccelerationJerkStandardDeviationZ"	-0.988255803703704
"test"	"10"	"SITTING"	"timeBodyAccelerationMagnitudeMean"	-0.96075719962963
"test"	"10"	"SITTING"	"timeBodyAccelerationMagnitudeStandardDeviation"	-0.939669591481481
"test"	"10"	"SITTING"	"timeBodyAccelerationMeanX"	0.270612056481481
"test"	"10"	"SITTING"	"timeBodyAccelerationMeanY"	-0.015042681852037
"test"	"10"	"SITTING"	"timeBodyAccelerationMeanZ"	-0.104253238796296
"test"	"10"	"SITTING"	"timeBodyAccelerationStandardDeviationX"	-0.982901825925926
"test"	"10"	"SITTING"	"timeBodyAccelerationStandardDeviationY"	-0.917979529962963
"test"	"10"	"SITTING"	"timeBodyAccelerationStandardDeviationZ"	-0.967826981666667
"test"	"10"	"SITTING"	"timeBodyGyroscopeJerkMagnitudeMean"	-0.993707487592593
"test"	"10"	"SITTING"	"timeBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.991696196481481
"test"	"10"	"SITTING"	"timeBodyGyroscopeJerkMeanX"	-0.0931555026481481
"test"	"10"	"SITTING"	"timeBodyGyroscopeJerkMeanY"	-0.0411216540925926
"test"	"10"	"SITTING"	"timeBodyGyroscopeJerkMeanZ"	-0.048941191502963
"test"	"10"	"SITTING"	"timeBodyGyroscopeJerkStandardDeviationX"	-0.992326657222222
"test"	"10"	"SITTING"	"timeBodyGyroscopeJerkStandardDeviationY"	-0.992584494814815
"test"	"10"	"SITTING"	"timeBodyGyroscopeJerkStandardDeviationZ"	-0.990259813148148
"test"	"10"	"SITTING"	"timeBodyGyroscopeMagnitudeMean"	-0.944202043703704
"test"	"10"	"SITTING"	"timeBodyGyroscopeMagnitudeStandardDeviation"	-0.963064577592593
"test"	"10"	"SITTING"	"timeBodyGyroscopeMeanX"	-0.0432432176851852
"test"	"10"	"SITTING"	"timeBodyGyroscopeMeanY"	-0.0679993598888889
"test"	"10"	"SITTING"	"timeBodyGyroscopeMeanZ"	0.0745958869444444
"test"	"10"	"SITTING"	"timeBodyGyroscopeStandardDeviationX"	-0.988873097222222
"test"	"10"	"SITTING"	"timeBodyGyroscopeStandardDeviationY"	-0.984373304814815
"test"	"10"	"SITTING"	"timeBodyGyroscopeStandardDeviationZ"	-0.960445962037037
"test"	"10"	"SITTING"	"timeGravityAccelerationMagnitudeMean"	-0.96075719962963
"test"	"10"	"SITTING"	"timeGravityAccelerationMagnitudeStandardDeviation"	-0.939669591481481
"test"	"10"	"SITTING"	"timeGravityAccelerationMeanX"	0.791887198148148
"test"	"10"	"SITTING"	"timeGravityAccelerationMeanY"	-0.041260775
"test"	"10"	"SITTING"	"timeGravityAccelerationMeanZ"	0.20253457287037
"test"	"10"	"SITTING"	"timeGravityAccelerationStandardDeviationX"	-0.973128354074074
"test"	"10"	"SITTING"	"timeGravityAccelerationStandardDeviationY"	-0.935690006481481
"test"	"10"	"SITTING"	"timeGravityAccelerationStandardDeviationZ"	-0.966898520555556
"test"	"10"	"STANDING"	"frequencyBodyAccelerationJerkMagnitudeMean"	-0.951633690454545
"test"	"10"	"STANDING"	"frequencyBodyAccelerationJerkMagnitudeMeanFrequency"	0.197319524797727
"test"	"10"	"STANDING"	"frequencyBodyAccelerationJerkMagnitudeStandardDeviation"	-0.952105964545455
"test"	"10"	"STANDING"	"frequencyBodyAccelerationJerkMeanFrequencyX"	0.253301389636364
"test"	"10"	"STANDING"	"frequencyBodyAccelerationJerkMeanFrequencyY"	-0.187095243409091
"test"	"10"	"STANDING"	"frequencyBodyAccelerationJerkMeanFrequencyZ"	0.00562873853409091
"test"	"10"	"STANDING"	"frequencyBodyAccelerationJerkMeanX"	-0.963565166136364
"test"	"10"	"STANDING"	"frequencyBodyAccelerationJerkMeanY"	-0.942187760454545
"test"	"10"	"STANDING"	"frequencyBodyAccelerationJerkMeanZ"	-0.972241512272727
"test"	"10"	"STANDING"	"frequencyBodyAccelerationJerkStandardDeviationX"	-0.968612135909091
"test"	"10"	"STANDING"	"frequencyBodyAccelerationJerkStandardDeviationY"	-0.944847393636364
"test"	"10"	"STANDING"	"frequencyBodyAccelerationJerkStandardDeviationZ"	-0.979428729090909
"test"	"10"	"STANDING"	"frequencyBodyAccelerationMagnitudeMean"	-0.9401101675
"test"	"10"	"STANDING"	"frequencyBodyAccelerationMagnitudeMeanFrequency"	0.0902454673818182
"test"	"10"	"STANDING"	"frequencyBodyAccelerationMagnitudeStandardDeviation"	-0.945048242954545
"test"	"10"	"STANDING"	"frequencyBodyAccelerationMeanFrequencyX"	0.159123629063636
"test"	"10"	"STANDING"	"frequencyBodyAccelerationMeanFrequencyY"	-0.0126234259545455
"test"	"10"	"STANDING"	"frequencyBodyAccelerationMeanFrequencyZ"	0.0776098480747727
"test"	"10"	"STANDING"	"frequencyBodyAccelerationMeanX"	-0.970099814318182
"test"	"10"	"STANDING"	"frequencyBodyAccelerationMeanY"	-0.923378745227273
"test"	"10"	"STANDING"	"frequencyBodyAccelerationMeanZ"	-0.955272383863636
"test"	"10"	"STANDING"	"frequencyBodyAccelerationStandardDeviationX"	-0.982949246136364
"test"	"10"	"STANDING"	"frequencyBodyAccelerationStandardDeviationY"	-0.921860476590909
"test"	"10"	"STANDING"	"frequencyBodyAccelerationStandardDeviationZ"	-0.938098683181818
"test"	"10"	"STANDING"	"frequencyBodyGyroscopeJerkMagnitudeMean"	-0.965614081363636
"test"	"10"	"STANDING"	"frequencyBodyGyroscopeJerkMagnitudeMeanFrequency"	0.0133897488363636
"test"	"10"	"STANDING"	"frequencyBodyGyroscopeJerkMagnitudeStandardDeviation"	-0.965055815454545
"test"	"10"	"STANDING"	"frequencyBodyGyroscopeMagnitudeMean"	-0.937786743409091
"test"	"10"	"STANDING"	"frequencyBodyGyroscopeMagnitudeMeanFrequency"	-0.226492596295455
"test"	"10"	"STANDING"	"frequencyBodyGyroscopeMagnitudeStandardDeviation"	-0.922961550454545
"test"	"10"	"STANDING"	"frequencyBodyGyroscopeMeanFrequencyX"	-0.281787222606818
"test"	"10"	"STANDING"	"frequencyBodyGyroscopeMeanFrequencyY"	-0.164082230704545
"test"	"10"	"STANDING"	"frequencyBodyGyroscopeMeanFrequencyZ"	-0.0988874452431818
"test"	"10"	"STANDING"	"frequencyBodyGyroscopeMeanX"	-0.924005912954545
"test"	"10"	"STANDING"	"frequencyBodyGyroscopeMeanY"	-0.960323800909091
"test"	"10"	"STANDING"	"frequencyBodyGyroscopeMeanZ"	-0.950915730909091
"test"	"10"	"STANDING"	"frequencyBodyGyroscopeStandardDeviationX"	-0.932273942727273
"test"	"10"	"STANDING"	"frequencyBodyGyroscopeStandardDeviationY"	-0.958399857954545
"test"	"10"	"STANDING"	"frequencyBodyGyroscopeStandardDeviationZ"	-0.958901257272727
"test"	"10"	"STANDING"	"timeBodyAccelerationJerkMagnitudeMean"	-0.965163818409091
"test"	"10"	"STANDING"	"timeBodyAccelerationJerkMagnitudeStandardDeviation"	-0.952058214545455
"test"	"10"	"STANDING"	"timeBodyAccelerationJerkMeanX"	0.0809784390227273
"test"	"10"	"STANDING"	"timeBodyAccelerationJerkMeanY"	0.0119007630575
"test"	"10"	"STANDING"	"timeBodyAccelerationJerkMeanZ"	-0.00485841031477273
"test"	"10"	"STANDING"	"timeBodyAccelerationJerkStandardDeviationX"	-0.964311490454545
"test"	"10"	"STANDING"	"timeBodyAccelerationJerkStandardDeviationY"	-0.941328663409091
"test"	"10"	"STANDING"	"timeBodyAccelerationJerkStandardDeviationZ"	-0.9764306
"test"	"10"	"STANDING"	"timeBodyAccelerationMagnitudeMean"	-0.951988907954545
"test"	"10"	"STANDING"	"timeBodyAccelerationMagnitudeStandardDeviation"	-0.937264537954545
"test"	"10"	"STANDING"	"timeBodyAccelerationMeanX"	0.276650300681818
"test"	"10"	"STANDING"	"timeBodyAccelerationMeanY"	-0.0155418603409091
"test"	"10"	"STANDING"	"timeBodyAccelerationMeanZ"	-0.107964083931818
"test"	"10"	"STANDING"	"timeBodyAccelerationStandardDeviationX"	-0.978403481818182
"test"	"10"	"STANDING"	"timeBodyAccelerationStandardDeviationY"	-0.919561843409091
"test"	"10"	"STANDING"	"timeBodyAccelerationStandardDeviationZ"	-0.941271440454545
"test"	"10"	"STANDING"	"timeBodyGyroscopeJerkMagnitudeMean"	-0.971637661590909
